interarrival,prefill,decode
4764.319683985211,1202,610
2245.4238378212613,8,76
501.8882529653014,572,19
1850.0957308815287,1388,8
2159.030607686952,709,351
1480.7068551902898,543,463
2849.09315850241,911,2
50.10027974253889,88,16
424.2025522727429,361,379
6784.777251352186,640,29
1377.2747371599419,604,368
159.20100743954941,1749,209
736.8580500582098,264,11
3.547917416295574,1522,9
1732.2137543312174,874,9
15116.644405683897,371,5
1783.6816512304883,848,435
1883.5911086093429,409,260
794.1803897857333,1811,10
541.0798067897047,646,330
1419.1896979830099,9,18
4600.898091484211,893,310
19.597914933090443,717,55
1686.3168099950879,276,502
1119.0203364728736,1430,2
1941.38457746942,185,217
3664.6383239050565,1344,268
1192.2003384843863,606,15
490.989941178371,291,7
945.1562389869732,521,1
326.3356250144623,560,18
177.44214273810192,347,352
942.8135444713267,844,867
1965.387578286594,209,159
609.8879743448772,529,2
4946.371049948144,559,11
2335.611571327322,183,22
2318.7220999036667,977,986
2353.4332066478582,21,226
3.371837181745549,1365,617
3353.3655546064597,481,735
4992.549111199423,630,403
39.17718722766537,1422,593
1824.069554547669,1517,123
2257.5808246869947,821,310
436.9155458555323,1514,136
3642.9277748134054,1399,575
1966.0976383964562,1091,383
509.9266290289798,1874,7
6834.050978785757,1319,17
486.3497524381396,9,118
2270.061778080985,1673,34
1284.489084604839,241,173
2569.533084164401,33,165
205.74749583766328,900,26
6095.957540330171,30,5
457.54128449165364,345,265
497.90742054812097,32,104
1615.0006198664614,1188,563
860.7452726016573,255,150
1167.2575103478075,1049,158
75.60830667069527,729,821
535.4568090749722,118,82
2970.3131110596883,1231,405
4649.97132616574,37,36
531.7823049028777,771,156
2968.687776515454,688,16
58.74782641274816,1112,710
91.51053637702677,1757,7
998.4833496724347,1318,65
320.12893709341677,1170,3
363.376079761208,1626,309
1974.4836718422869,315,11
3906.171428116128,1162,13
3018.8887223554016,777,108
820.434186927099,234,214
4162.341544249284,11,134
3682.05809320796,683,24
1485.5645298079187,838,24
1292.0542019925997,1240,302
120.4820304520987,1677,294
326.2736987570212,1589,10
178.56579977067403,837,164
1496.3580759728154,637,46
2257.9687497862315,384,117
1928.7678328266177,1835,11
4125.3300141202135,445,44
2150.0009331393208,1051,262
3540.4777078089714,608,11
302.63482531595304,1055,15
376.6343684705025,301,56
5012.152981127639,1105,60
876.0944191493413,796,535
489.24201591042106,1120,290
4862.411077681939,1275,544
7020.096254774725,815,156
2030.9498642877845,154,209
983.1528387397772,795,290
2331.978503297168,753,441
31.360341499390493,19,203
312.63471992611557,37,280
919.9939476562089,1356,5
3570.2570223682155,1146,436
725.7192203023476,1172,282
119.22803526418537,1889,3
951.995993914197,530,473
552.1768188331522,31,380
115.38521714293232,38,320
1018.0686500241835,1216,285
865.9441347348934,965,4
2647.315151315783,1305,399
130.58122637190053,970,24
953.0237519422088,321,10
838.4188281115097,1597,2
2081.563509464268,15,290
4377.09851275641,1341,12
308.61089390402003,702,21
3388.3991137578973,631,57
1881.7991350480643,604,3
59.357568546992205,1574,40
2912.4783353887096,746,22
1543.030725215845,791,17
3218.1641972879183,545,7
1051.4319837308585,71,861
2190.2535031608536,111,257
443.29984812576885,1213,14
426.0017619486086,1215,366
831.826222179744,329,248
1465.6084841219367,348,31
2521.275319355319,1012,194
2198.0536858016517,1239,450
3444.5925242180388,43,28
1111.6352255279414,520,166
4872.901756090621,1401,11
231.19822353581327,279,12
414.5485460755383,630,162
2302.239430937364,461,283
585.450013560573,558,21
359.666620984191,6,107
4351.794665710989,1377,27
141.70529920999465,566,513
9528.591508487365,776,363
3969.5622203067096,1329,398
4053.815793445386,947,815
1981.5601979766273,574,322
509.41209479537474,570,133
3199.8818510992805,471,430
110.60382618965731,190,347
1745.099658776941,442,28
1156.6379371326739,694,57
2775.8460291505394,2,10
48.11030262598858,1079,3
978.0809838583397,1571,17
1296.708662523758,1020,34
330.59669578068315,396,17
1071.3304658297695,311,15
4826.5347340505095,381,25
1264.609303119976,476,274
580.1062359643196,432,404
1520.0063636979985,75,16
125.54402511162388,1573,77
697.0409720705046,808,801
3061.5930648496005,776,17
2053.96559362206,1949,15
48.5543435505228,916,6
1687.3634735248138,1182,20
490.11401481642173,274,639
7438.662133859285,414,21
3062.0576524194116,713,10
273.72093966492054,1324,567
974.0413716486298,1301,48
1346.570017934578,1216,2
402.69492699474205,8,283
2436.7104983268396,1290,364
3682.472117253837,716,29
8.94918291785229,33,485
285.9479836846543,204,364
666.6503373091451,110,570
8284.159250915329,1632,22
1036.801413128412,415,36
373.2663882581105,16,341
257.7749400532644,653,13
4632.479057615358,911,16
3324.03337531733,1609,11
1931.490421661838,985,286
1551.734786406288,502,306
3002.5465178698555,1222,300
765.8927523076181,235,7
2042.4951976920197,845,301
2670.027488204348,1130,55
1714.3873818129507,1381,27
369.6059543101419,1389,447
8523.841419517012,612,12
3334.0870353687724,438,17
1349.149219888353,1936,14
1935.0110880598024,279,23
2854.866067096138,959,12
1227.139070919502,1903,47
2687.3604004326535,17,167
2964.975362490053,507,7
1228.699318470409,728,43
415.9388454288353,339,7
1821.4479039009716,306,49
1616.1683169652651,808,5
1388.2700799420904,714,5
120.73610870946042,834,197
3006.2244743602096,1345,164
1547.44916109406,1629,65
1126.5249409535952,37,571
3373.6340638138354,277,2
438.5139553293367,674,11
634.0332633438678,583,18
2041.7866459454924,1074,329
988.7829389179752,243,313
722.1385675767801,896,397
587.7113401708507,311,538
1330.0167785716133,15,151
2988.0876543282825,899,8
3272.8573972873187,1425,63
3126.7285902924405,309,421
4336.899652271992,441,24
104.14894757205366,374,37
8059.008913007745,1762,37
1111.8603974021446,1940,14
428.81887977411526,652,2
7014.635262865173,838,35
3488.023386325694,371,15
5310.637126192756,1376,11
1481.1222324985495,30,290
2754.604619057458,1041,919
1465.7064200613029,731,2
1550.6681973373206,332,17
6052.4227318351195,846,126
2681.5484745965114,26,212
1673.0090688738485,451,11
997.5808906589089,769,84
359.0373098665905,1535,11
245.98651342600667,244,145
712.3962453767446,460,354
2360.5408446623906,1052,344
425.27936808839297,844,505
281.88819585016427,1830,34
161.89388284782814,1362,25
3744.8466800890324,52,504
552.0072548228766,783,7
448.41439378420887,859,268
991.3941717145099,1181,66
1985.7291785740804,980,681
1765.0338700190912,812,310
5145.0590075152495,68,710
2291.2325194650957,780,324
1650.942833200075,224,72
2486.801037231145,68,344
2179.6430106912335,1869,172
2917.5436153397486,1226,104
1699.2572757052274,541,27
3293.145872870684,570,14
4606.316613206045,218,297
2384.5946535977614,790,245
885.1500581936192,116,142
656.9476781990779,118,93
2027.7280999558168,517,163
1996.2445761538738,392,13
48.40212273878044,57,381
2749.596507647695,471,6
501.7348796616176,139,830
112.06197201921609,107,378
332.57960783865434,949,14
2138.772453306773,137,14
1480.7068895376844,740,32
3753.821045812877,1736,5
224.6645237832993,344,13
3538.235171209698,1080,497
2104.8962816117023,48,74
483.96362446760577,8,341
2670.4848708264617,504,449
2704.4297438069375,335,14
228.58184545849252,720,751
619.7103401653112,514,12
2037.0063266107015,187,291
957.9262131800008,612,79
2898.4252638893768,837,359
1535.9243963941603,1009,24
3889.7803864050975,1081,7
235.37461514473017,615,724
2646.6148796500556,1206,663
1249.63161055089,112,15
1465.4022746959254,1419,13
668.2774965901667,1528,24
626.8564330223213,757,30
420.95771483579927,769,462
934.7204364624633,210,493
546.2118976668376,613,352
420.7707587595718,347,348
6529.6255385010445,257,94
1186.2934255923533,993,268
2267.1674411425597,1001,8
937.28322165273,292,9
1686.9810394614842,14,175
1383.105341068509,262,21
1897.0501844690596,1435,32
2565.5180522149694,639,116
2180.7478690876264,1087,633
2871.838211567014,1005,387
316.3611965655411,354,158
197.5006898931648,1074,498
827.6986142027704,808,817
1314.8955540281443,544,15
508.243380731242,659,18
2967.5897396237956,466,10
2542.762037113434,458,924
4897.04726348229,120,209
2610.9791934592595,201,38
226.66288263225113,629,622
2187.2185920696697,1515,35
1062.2585013025096,672,61
601.1693135945173,806,643
1842.3624537587525,14,340
719.6173187696235,519,11
1513.692431234228,547,37
1715.9369774979057,671,338
1506.0785315932358,531,61
21.488062412079174,1267,199
857.6893273342313,438,191
3125.7028661687027,183,6
852.036705181091,650,69
1424.1687239988648,9,43
851.2297551577017,819,366
444.38277825019946,402,461
445.6708742357455,298,34
2763.486145052127,737,40
1977.4683475299437,785,290
5378.17353074459,169,34
1092.9216993840507,806,347
2024.322063581813,857,16
1264.2530892618986,778,6
1284.6719216058348,314,197
3849.4945988879645,1109,16
1211.3818654912372,566,6
5266.817046089696,95,337
1937.839610495957,1668,8
178.5900588353583,868,19
140.80826809412284,1711,20
8069.9878385437205,188,14
1019.5170068322619,1506,407
1770.838553225751,93,64
1129.810750180211,1940,31
346.0809713606196,1296,398
268.32421851388654,633,13
478.2820440139121,1473,46
1859.450196582992,1166,373
1581.66814948059,1818,121
796.745930684008,11,229
90.35928330181609,1162,13
783.2073960978836,849,34
1016.003641082154,940,274
2824.6507580097054,1986,2
2674.8864128088267,301,295
500.53648539766704,306,83
516.6969522845361,1626,69
1977.0929883288327,625,42
2109.82065147871,1469,34
1646.9800147435826,47,624
237.50261429745808,1081,544
672.9608888062467,10,111
64.43327793471212,259,162
2867.5615898007577,831,9
3284.990958294256,1151,298
5063.508509059485,560,167
184.04542582488688,414,6
4733.457117142816,43,27
5012.4703410408265,168,24
12154.909922639406,797,14
3009.152154592204,787,624
609.3522080396679,675,3
614.569565100983,439,132
2330.8949074866805,283,130
2277.1983993239533,68,8
2159.556734923419,211,139
871.1916305754634,192,36
1467.0938546472387,1400,11
717.632982641388,268,276
1816.5990704976564,796,334
2960.3502858248116,919,292
2399.2729710858025,1929,22
1133.0478374375434,1536,106
1487.7377022112926,294,235
2960.493696614537,960,25
530.1534435105351,323,68
500.25523450073814,554,55
1327.1255461702508,483,23
1362.9767319957987,1235,23
47.50524230220221,434,43
1744.2909577195724,1285,213
1081.681311027388,231,440
1717.8355112075808,1331,337
4926.063493785309,53,28
810.2845695601807,75,12
228.2102644432205,1071,7
462.6505832856941,417,111
732.1149534433061,529,670
3982.4232221687225,872,647
1592.9053611468573,1301,445
10629.733714550186,91,239
671.0350296596847,1347,1
142.40522831085786,502,513
716.7474471971725,826,474
9811.18141763227,1051,25
2718.130247120601,1519,15
4931.652087344204,1257,12
1806.969823572683,269,104
644.1701213889778,1682,21
6177.071868731318,539,213
520.5396947564335,1904,59
1012.0544226085053,417,15
694.5465767205828,361,472
2062.6123536840323,759,18
1082.6030853156365,337,278
6298.149616115053,704,231
6848.118184009471,582,33
203.87502390467304,1103,304
5271.452359205902,148,271
3198.935709803946,1317,17
2491.9342780207826,1043,2
901.299401602452,997,821
2276.1032281881808,1216,69
3328.4898392762666,491,16
3548.9169480740193,871,393
3277.4823652349373,1202,420
771.3943453561552,1066,13
409.16621400497615,1065,26
1569.5398772764652,326,324
586.6654035377624,1254,300
3074.0966676808544,1546,101
91.39686869067522,1068,7
1108.192016764273,1370,470
3015.460381428824,984,591
167.97903102242896,1933,11
2322.9709243637235,389,28
525.4931419676228,1423,15
272.5420389237588,993,362
736.0116635865882,718,81
39.051277230295085,318,14
1988.6261573407492,777,7
809.657270070544,1498,161
10137.969839680316,1717,17
205.92533435944716,1465,14
4505.3868017831655,879,157
1378.141993748503,1371,654
250.4479195507817,1843,27
3877.51436136119,1386,47
235.41859496688627,365,27
2076.121865732616,12,315
562.651467313691,1528,3
1192.467642910351,879,9
1702.0358501498265,696,19
5043.360191196402,1680,51
669.5858243176905,1477,24
981.0490079080316,1546,477
445.2767848349502,1836,134
842.0357617873344,1150,10
268.9192532795504,307,30
1588.5152418389716,1113,3
1638.4714856750768,651,14
1953.0006657918843,186,3
523.6450095501011,1697,231
1132.5204115309891,21,1275
84.6234728300808,327,300
82.17882639591414,591,2
740.571036268277,806,597
1343.3309516211584,1808,186
2361.645807165717,1639,4
2843.208691222803,50,338
1027.596675964709,929,1038
2817.9506539397703,269,218
2600.9968564536007,947,867
2001.9233571000332,679,129
305.4395175135712,773,699
677.2322341984978,1412,631
1526.6103972576777,816,55
3363.2854492415177,1189,113
1032.7279203113549,1081,17
6826.514405976429,1341,49
2189.642386346697,821,179
751.003951271298,1740,305
1648.490296346863,89,31
940.2430531002525,378,20
4860.408438295281,1260,14
99.11002058221236,1530,6
519.9147178531484,900,285
203.10561714851147,164,832
3275.877376234204,875,272
424.1090312553315,354,305
2716.1710440525967,335,97
1649.2310927658657,852,211
3546.4563021930276,1217,537
10576.255986442284,637,225
335.0316961977545,202,19
326.02005653004665,34,18
2022.3874228240888,816,170
73.95954771805573,1513,11
3401.1112380847912,542,231
945.2598838942903,779,763
1018.1034724910916,580,54
1697.47825691531,698,168
837.3906578734587,1010,712
714.022114888445,108,105
458.7488932887119,801,97
2537.5309488304574,1084,2
2927.3234952460843,16,372
1873.510743178365,1585,115
538.463466856974,952,21
2373.3069289756013,1121,244
343.61541775711913,273,234
4212.104357204856,858,834
1182.35863729378,109,192
1291.9977705762483,996,12
456.6845587528759,118,21
1911.6808281547405,87,32
8405.938778897842,1497,53
1778.8131670635712,73,13
2113.090229642267,949,4
680.729268984659,1263,775
788.6094590459734,60,711
437.19676768654216,209,5
1445.5708604209003,190,13
320.27782599790316,709,508
1927.1907002205016,406,124
1252.1371172252059,1367,340
1957.9919651252142,564,327
146.69220099340274,1556,17
4309.314419963635,1776,21
951.5006299065948,1214,304
463.6910041084283,234,15
1389.4316785485912,209,280
5313.40937135464,648,492
2370.211469200063,986,391
831.2936937762719,44,456
724.3617112520909,613,832
2165.2016600654333,651,27
185.9959543277971,1051,12
909.5528909231713,561,258
1302.7739416580573,714,323
2858.5496771361595,1153,390
787.6185449022404,653,17
3141.894821623951,503,7
3052.837652175392,1129,5
39.31022560845459,1006,170
422.46238193703533,1396,330
2119.134789659281,1038,50
1370.5249347557576,768,650
56.05077944101132,866,4
891.4772593170414,196,273
1965.7886327888575,520,264
9579.710610143413,1321,142
463.54760803679596,9,105
331.4457760974719,677,30
906.2724525209428,364,13
1601.0756407753634,319,253
2184.262579772709,439,79
895.121942969227,486,318
518.6859259600761,803,13
10.476250929340326,1650,15
405.3269126017799,1502,483
210.86229059037322,1221,5
554.4336901503041,771,15
778.911309911615,1306,10
164.02249100055397,576,35
1041.233329479013,396,367
366.94703147184305,71,393
1741.5239114117219,568,908
949.2362472509973,1540,373
2041.3704603721476,263,20
2993.597387903187,1089,9
177.0133411024867,1214,141
964.0833587443966,1166,18
7613.091207530826,231,224
4.62453457412781,841,48
1228.3430320282719,1994,2
1265.6458885701447,2016,30
3471.380950028205,1070,215
685.6198941654948,1362,307
2992.492130980823,1279,9
4.405293218613048,26,977
1349.6325175189265,786,301
769.327395694956,1003,957
3302.1405713917006,494,12
1031.4997185161285,1375,219
144.87993955969787,1461,108
2464.6551561551737,798,30
26.622379265907796,30,438
814.1824778267787,1093,63
1379.6254829912646,383,75
2707.595571169654,550,340
751.028045991508,316,308
219.84727614934857,500,15
3488.8726100395943,832,833
19.742445526447394,654,259
4129.202529888805,146,162
225.21238043045838,1078,18
268.6656091639709,709,4
363.5926639178905,253,6
321.1428529946951,594,17
3167.3361677777843,1493,343
3331.819336110932,777,223
371.3776069836136,1184,673
238.73322420383266,1361,17
1699.511363780407,742,10
2405.9929445642174,121,342
1637.601574896018,1199,32
56.160916013143684,389,15
2905.6227644069013,839,35
2504.857560227191,392,16
2526.4520582073824,1516,307
464.4019650010302,33,68
145.74945162036255,1745,21
11817.501672713122,617,347
1299.3986464009442,1655,13
2591.0269732867423,1480,362
202.77545398060187,1171,51
1406.1213703080805,736,13
1402.748494552565,15,362
262.17279877935124,938,325
866.518558678371,642,53
4441.334539231689,540,281
2343.7530645760476,768,198
2631.0813871817923,823,48
4212.208369787249,1203,238
742.9553571233151,473,419
3120.768924597546,1124,32
203.04405647650353,1868,8
1723.362361003865,314,286
1527.774911489977,930,229
1128.4253754372453,377,15
469.3423683533382,1016,6
1115.5777158017922,187,47
3719.431834561513,159,34
2623.883616700914,1556,4
1161.7925547133489,1686,20
6858.49512803032,857,34
3076.951841790862,729,24
90.54003174916456,614,9
2778.489607396025,1225,50
2535.514097636535,693,342
100.94653545926175,112,215
5222.498601290966,865,192
1258.613543344889,1335,2
546.5789503467279,468,2
1189.2327160943578,187,15
3588.891750254833,1165,28
576.7134521524429,392,28
4908.97511091672,875,9
133.8610179838104,354,59
187.20885604877594,347,565
1829.2046083652608,390,503
1425.8711924815932,1739,28
2226.4678080919807,1568,159
88.8359219326611,208,327
602.8653439627042,842,2
2429.020803124231,432,17
844.4136486294647,513,414
726.6933669257137,589,425
3427.120200364658,1306,20
3179.8889191851317,347,151
2732.912399073042,138,474
1975.7099702456853,908,267
6175.920746593022,891,41
42.56371304314153,156,9
331.2666061711115,410,261
1231.9585384831137,355,439
658.9252843399876,361,7
694.4660147583248,810,33
7853.894232924486,387,99
90.45605038752238,1273,18
52.47825436133656,922,4
5471.198082415832,768,2
348.9211690901478,823,644
87.85629871038951,15,162
1226.99166803062,946,527
4272.287428784729,1244,6
730.753208966085,1337,64
5383.9044583779605,700,324
4009.056350544243,515,338
658.1692565153745,1019,31
1143.4143632043993,560,19
5147.1627531264185,581,565
263.1506800482767,15,512
127.78324535547992,712,1187
418.2830810878428,1180,16
511.38842830631626,1086,885
395.4122202525727,272,3
64.45156897671458,537,36
2529.2789173553724,258,449
353.35967358568354,1882,120
1215.3668522181486,878,10
256.54957049485813,1081,5
909.8930715534523,1088,847
1013.2277619574666,1200,46
4883.371950815082,1064,306
2443.7084942783104,509,126
4731.948253125195,402,55
1343.14844455548,782,44
371.0733982049722,112,31
1054.0226288341548,873,81
1801.221062597587,1301,3
1558.4786792079276,613,343
4532.6122513362825,926,442
1794.8290094101076,29,407
593.1249637646887,31,240
6097.689369477172,1184,11
382.14224953155986,412,393
1294.200654774998,881,505
4372.281681325277,98,307
2475.2097552961254,860,315
1533.0812719968042,386,380
2328.4022620848614,335,80
1151.7721166097037,530,36
1011.0324285779029,440,1032
1976.8522882554262,6,895
2671.2650960179285,378,96
5543.905062869709,1493,22
3622.441808713162,1384,308
6472.6802006552925,616,15
246.33880983604368,1517,329
9107.712294568566,763,543
447.0417116446496,1334,452
168.729234218888,847,30
2138.945029087037,328,3
2238.5727926499385,1064,620
7285.691570210501,610,296
2948.273424195574,882,406
997.3275308674815,130,196
1833.1085999892366,1143,704
1880.4208161747322,517,13
2899.906414274771,859,533
1740.2367333018485,117,7
976.9566562073442,546,719
2288.002525744278,41,8
549.140829410329,663,582
860.1855158993277,1045,390
148.6522564310095,346,240
3388.142435548434,1475,37
147.29112611364212,143,108
709.9151653118912,1397,16
5197.483613029826,428,19
1639.2796506846337,1289,209
491.4939895201524,584,239
9891.708891177223,266,96
4252.722213352543,340,7
141.2318172395002,241,228
523.470087006039,1283,3
2055.9009438341914,74,6
443.2972310828487,102,56
1540.8252082282186,157,17
362.70987397200577,59,279
2233.7898577486408,1277,586
1515.3121701076082,1349,269
6975.61907598768,15,250
287.3095576451895,334,34
1513.116671235042,158,402
747.1303967046355,1796,173
1897.0533579602447,1288,52
454.44255914339163,2,10
5191.02741785664,893,3
1152.228646746915,367,274
1130.4628855024132,1529,64
3086.5986238094365,416,226
4761.4883287231305,1588,6
1362.3335148503872,1517,34
2950.594158854964,686,368
310.8318746720283,17,155
581.7987816930042,193,830
2361.7519608563516,1774,3
5227.675124354296,1404,17
249.3330198525971,405,712
288.63515254725576,112,40
7396.021004035347,912,68
191.34047947240936,792,18
87.68622635568254,829,10
1517.524393042726,275,83
508.26590419608374,497,10
706.5801230544429,164,5
1924.1128390256376,630,18
865.4047038053251,427,6
10877.097582950964,1121,385
518.1141603814134,242,6
4009.0452448944943,1074,245
4162.450571974376,1012,492
1151.0355099133799,1666,36
11856.086083512384,752,3
664.8019108313404,5,42
190.9606104565771,392,13
1674.9358798764597,1612,356
14.999656365235369,858,56
1285.5308715900014,1032,15
3625.604136229243,11,12
1088.4445225062648,1162,13
456.29301308545115,839,240
590.5027632393172,853,278
4902.361101948511,402,409
2170.6777675059457,34,396
351.832707012206,204,11
1244.2350229732003,931,29
1906.9148373654,398,30
1406.9624295281792,276,198
3075.0613805329886,1739,5
12.624667296113884,1084,24
659.9668489265413,947,141
1709.407086143576,870,637
1548.2796115284164,403,2
219.80875106194648,20,541
385.2677572652228,1019,276
2796.399686426065,687,2
1530.5133144785239,789,559
2043.1212309138082,792,552
3393.8321154611795,40,306
1753.3069505630156,545,386
753.6078344467375,1368,508
1481.5273008455122,878,971
279.4247867472234,879,29
635.1206500228549,753,175
2129.1778232010524,473,105
83.95991511358756,432,191
1.7025926826333084,363,356
4362.017164003237,409,235
6666.824132704637,634,18
4720.696703620325,1397,277
485.31942630865524,1692,282
2810.2026457839165,1125,452
1219.3333953483798,745,17
147.17223945001652,785,229
3169.355434530671,1761,6
3302.341024967876,1654,294
2560.1065181761564,1250,10
11339.196881459691,857,519
9686.127713009437,1402,576
395.4887242484908,7,54
3173.518689762123,778,15
2156.584870211645,266,512
2592.6728613159553,1788,26
9399.072053175709,1001,199
3623.3438282971556,861,385
993.5735718627069,1334,40
5544.077600825512,957,587
4161.532455636994,790,81
2449.940615032392,399,6
5527.9505041283865,800,860
1240.785377286798,200,302
2498.332512274622,170,215
8.191341085956708,877,712
1681.351386334154,776,12
2572.456950560513,1289,503
965.8110275381126,889,11
4048.668825855433,603,496
1327.4401033121421,348,44
664.1078199844709,580,355
1594.5503604651037,15,736
4718.6446242865995,592,4
2294.2328406147903,1115,471
5994.641076576871,1672,256
1187.035505759849,231,229
2148.695098325455,1891,21
1979.8402096089987,1825,10
546.5675881246615,704,10
2729.656832536138,809,5
140.82708214468718,834,163
1711.9166755869671,892,11
392.0661632500758,731,23
417.3562621130255,860,19
7807.270954794113,1036,48
970.7078298686707,1671,137
1466.3199904448495,482,371
2187.928931063984,1150,494
1379.4696978361283,1425,513
2588.352643898844,1581,297
52.75001462971677,717,18
2258.3587559218818,301,30
784.2889386906753,1098,522
4229.956671066995,442,325
309.58691993270696,676,120
62.24558512123415,51,735
125.7754371593921,902,5
1477.0639882629255,649,236
484.77678007132374,62,11
2798.1732224225525,1744,31
114.25424094945883,1952,31
535.311615280879,439,238
3546.758310238637,1521,34
93.43106915254894,3,249
3098.688668737303,204,1551
237.0379961300313,1481,98
3699.951358683372,114,14
3065.34431771603,481,183
493.7350335598939,544,121
1028.2369301310616,1083,796
1224.9953831561763,1197,422
1001.0131608945645,1727,14
474.05807563242024,29,491
512.7747854761384,75,318
2346.860466582479,1499,5
328.7050431091034,588,28
662.5340704784769,1628,11
130.19911618535127,650,717
492.0781698149535,12,185
77.08367195433267,1057,144
2396.9010523907914,1620,83
1036.4696261303698,128,27
948.5640561142664,1532,15
1329.6568804822452,224,61
605.7122081375911,382,17
893.6169529822002,961,209
1787.9123889369532,1490,89
508.5561449177085,628,69
1239.6742857205948,1348,40
1710.9682592541662,284,284
297.2181194884562,144,17
733.3638001882653,584,320
1606.8719826157624,421,403
1025.8550461732716,996,10
2517.5240839631792,986,5
526.1656932366297,177,270
1272.4893956963724,192,141
3441.2537662486807,804,14
308.0964424377827,1202,415
4506.21725522256,1031,302
1185.6840294550852,845,273
1307.2387763216752,324,96
2020.6996235567485,718,230
1561.0455589742776,716,179
3466.0394550192814,259,87
413.16316276088486,1007,322
278.3049144588897,863,495
611.6504551756655,1331,457
12250.772621013792,1337,644
208.19910253227778,564,26
1511.9686861565638,103,10
2968.96783513784,598,10
3574.6922847406663,1301,38
6312.961683110494,1232,45
10664.534592822461,485,21
1607.06798129803,30,786
550.9453981888896,246,8
1467.5069114195467,969,336
2663.856174196672,347,16
1295.0772975143004,1016,15
635.7608340036895,198,4
3452.9889546456725,618,99
3533.527620334872,1852,25
1599.896984302795,44,353
1840.3967283468207,420,232
1441.177221038379,1008,14
3047.7807324973946,50,7
4362.119427706719,462,378
4.0278942046325845,1497,14
7270.82875708247,272,262
843.5571144819321,818,34
1018.7444997586339,350,279
916.7294906055074,823,3
3720.462738545517,1344,374
2669.626224741559,785,20
394.24728042379206,879,525
1048.813379923241,876,18
5.4609117323662835,602,567
3250.2539009159423,818,209
539.1093453789026,174,1230
173.33201573120056,1089,360
2162.1477908355782,759,369
494.60510341644215,139,472
1592.6099532173264,1836,16
351.577653481801,867,426
3122.327693932783,898,18
8031.827561277359,153,25
227.43973395580073,500,20
3682.8989732795812,781,31
1345.8639907852046,608,99
105.55903927859694,425,416
1473.394097367525,1441,347
1315.2624864099412,286,35
4440.407221962941,539,445
832.2184743948172,623,6
2833.442532698602,1233,385
283.83234523044337,2,10
983.6912857034075,869,449
1550.2718522610883,1126,16
400.6182679426341,366,730
440.7199326289174,375,35
562.9782613010279,952,21
2715.774942183888,196,576
5746.707392923642,539,20
271.995250797924,321,44
1587.880464528748,186,73
318.23479520381676,304,296
111.566373169107,774,435
80.5132094862189,1609,228
1120.4046108298737,956,25
1107.8934325874777,1109,294
2182.434024805322,1770,4
988.3689183368502,335,293
521.9930914620666,351,273
202.52297964312723,1182,3
1693.332332432242,191,242
490.11005335372687,675,320
946.9007768142974,450,411
35.37162911610452,879,305
572.8112650361837,1456,531
2105.3828184588997,1004,18
262.810883569475,747,282
2165.6081049121603,385,49
3938.2466708217544,210,46
4070.756330060446,852,673
342.51600635362024,1509,62
1259.716326026015,21,2
4499.295784618883,1322,31
2618.1200503053783,751,370
4025.6061311886865,172,370
978.4316539939916,1193,17
1382.3489126962577,1132,18
4509.763474270275,1090,7
1120.780163206234,761,9
2218.3418946828465,20,486
1105.3475809376746,275,237
2462.0473395728172,62,15
1899.8233479540831,397,4
1165.3719665233946,768,2
1592.6734335771164,1686,24
1823.3472828075555,1534,40
4224.891724744259,869,322
2259.4084776106183,703,10
2501.810702115854,537,870
7008.227900212968,747,695
140.1192168587021,172,3
415.5582898151463,14,859
765.8099051772089,1471,204
5840.038230922022,747,521
518.9798656158151,1007,29
1665.253360432219,1323,719
250.5848650249151,879,1019
631.2502810111752,716,286
646.230875476697,162,84
2465.1990875781835,1565,38
230.43808535257344,922,203
2829.260054520491,1680,282
723.507598544147,233,3
2644.540110294162,1190,11
913.1835130193886,397,366
1111.6496708922703,1043,417
268.9625670362256,638,532
225.9833616338529,1041,335
1561.08165589909,334,105
2027.0914471061806,1652,28
193.3096415791332,424,192
300.325851834443,137,8
65.96136752006109,1070,23
354.45000749300976,259,378
503.5426904072307,1306,259
2346.907214544212,161,21
134.8766905282771,1979,6
2325.7033675716534,1140,7
1039.8285133032898,761,42
308.52672677385505,206,21
8071.6804143808,939,1073
1403.443765263897,787,282
696.802183781385,24,233
114.21013474907247,536,254
754.6932603005789,1378,71
1895.8529701259488,1027,35
564.1235569023,283,30
1684.4151137982078,1780,180
652.2308618372573,838,464
90.94564285329947,71,383
1066.0274786239152,331,29
882.0403934151898,476,227
564.434489242279,666,2
1505.6747622951486,495,55
987.356384226084,399,257
5989.2844476690625,1567,57
1941.647607963806,1263,750
886.8142042802164,196,197
482.45388297791544,314,19
2187.9890856393536,185,84
5054.677858952338,1775,14
1972.960302470199,545,269
3536.7763478745387,1961,15
2305.4739401321913,1795,37
5881.787712416704,507,440
1045.826457824058,256,1426
2963.1912657282815,823,18
1423.3799559351542,827,8
101.51627975471034,1767,18
26.701938261681274,10,377
1107.1999660461645,79,207
2157.468684236294,230,281
3979.531316951197,550,177
66.33431811103905,517,18
5689.255932440303,162,8
4321.485623160132,17,531
4136.8798377177745,31,57
2058.189882869355,124,426
1257.185052846017,1796,10
3259.2194448982955,466,478
461.78247256518085,517,8
691.4461954180629,287,59
379.15958823770154,1682,20
12411.110493441116,715,261
426.83521345634045,346,338
2412.9580086077735,29,388
1240.062116307414,1293,322
67.72438406085922,312,260
