interarrival,prefill_len,decode_len
493.4927103284461,709,351
338.4472811863519,543,463
651.2212933719794,911,2
11.451492512580318,88,16
96.96058337662694,361,379
1550.8062288804995,640,29
314.8056542079867,604,368
36.388801700468434,1749,209
168.4246971561622,264,11
0.8109525522961312,1522,9
395.934572418564,874,9
3455.2330070134626,371,5
407.6986631383973,848,435
430.5351105392783,409,260
181.526946236739,1811,10
123.67538440907536,646,330
324.38621668183083,9,18
1051.6338494821055,893,310
4.479523413277816,717,55
385.4438422845915,276,502
255.7760769080854,1430,2
443.7450462787246,185,217
837.6316168925844,1344,268
272.50293451071684,606,15
112.22627226934193,291,7
216.03571176845102,521,1
74.59100000330568,560,18
40.55820405442329,347,352
215.50023873630326,844,867
449.2314464655072,209,159
139.40296556454334,529,2
1130.5990971310046,559,11
533.854073446245,183,22
529.9936228351238,977,986
537.927590090939,21,226
0.7707056415418397,1365,617
766.4835553386193,481,735
1141.1540825598681,630,403
8.954785652037799,1422,593
416.93018389661006,1517,123
516.0184742141702,821,310
99.86641048126452,1514,136
832.6692056716355,1399,575
449.39374591918994,1091,383
116.55465806376681,1874,7
1562.0687951510301,1319,17
111.1656577001462,9,118
518.8712635613679,1673,34
293.59750505253464,241,173
587.3218478090059,33,165
47.02799904860875,900,26
1393.361723504039,30,5
104.58086502666369,345,265
113.80741041099908,32,104
369.14299882661976,1188,563
196.74177659466451,255,150
266.80171665092746,1049,158
17.28189866758749,729,821
122.39012778856507,118,82
678.9287110993573,1231,405
1062.8505888378834,37,36
121.55024112065774,771,156
678.5572060606753,688,16
13.42807460862815,1112,710
20.91669402903469,1757,7
228.22476563941362,1318,65
73.17232847849526,1170,3
83.05738965970468,1626,309
451.31055356395126,315,11
892.8391835694006,1162,13
690.0317079669489,777,108
187.52781415476545,234,214
951.392352971265,11,134
841.6132784475337,683,24
339.5576068132385,838,24
295.3266747411656,1240,302
27.53874981762256,1677,294
74.57684543017626,1589,10
40.81503994758263,837,164
342.0247030795007,637,46
516.1071428082814,384,117
440.8612189317983,1835,11
942.9325746560487,445,44
491.42878471755904,1051,262
809.2520474991934,608,11
69.17367435793211,1055,15
86.08785565040057,301,56
1145.634967114889,1105,60
200.25015294842086,796,535
111.82674649381053,1120,290
1111.4082463273003,1275,544
1604.5934296627943,815,156
464.2171118372079,154,209
224.72064885480623,795,290
533.0236578964956,753,441
7.168078057003541,19,203
71.4593645545407,37,280
210.28433089284772,1356,5
816.0587479698778,1146,436
165.87867892625087,1172,282
27.25212234609951,1889,3
217.59908432324502,530,473
126.21184430472049,31,380
26.37376391838453,38,320
232.70140571981338,1216,285
197.9300879394042,965,4
605.1006060150361,1305,399
29.847137456434407,970,24
217.8340004439334,321,10
191.6385892826308,1597,2
475.7859450204041,15,290
1000.4796600586079,1341,12
70.53963289234744,702,21
774.4912260018051,631,57
430.12551658241466,604,3
13.567444239312504,1574,40
665.7093338031336,746,22
352.69273719219314,791,17
735.5803879515241,545,7
240.32731056705336,71,861
500.6293721510523,111,257
101.32567957160431,1213,14
97.3718313025391,1215,366
190.1317079267986,329,248
334.99622494215697,348,31
576.29150156693,1012,194
502.41227104037756,1239,450
787.3354341069803,43,28
254.08805154924374,520,166
1113.8061156778563,1401,11
52.84530823675732,279,12
94.75395338869447,630,162
526.226155642826,461,283
133.8171459567024,558,21
82.20951336781508,6,107
994.6959235910831,1377,27
32.3897826765702,566,513
2177.9637733685404,776,363
907.3285074986765,1329,398
926.5864670732311,947,815
452.92804525180054,574,322
116.4370502389428,570,133
731.4015659655497,471,430
25.280874557635958,190,347
398.8799220061579,442,28
264.37438563032543,694,57
634.479092377266,2,10
10.99664060022596,1079,3
223.56136773904905,1571,17
296.39055143400185,1020,34
75.56495903558472,396,17
244.87553504680446,311,15
1103.207939211545,381,25
289.0535549988516,476,274
132.59571107755875,432,404
347.430025988114,75,16
28.695777168371173,1573,77
159.3236507589725,808,801
699.7927005370516,776,17
469.4778499707566,1949,15
11.098135668690926,916,6
385.6830796628146,1182,20
112.02606052946783,274,639
1700.265630596408,414,21
699.8988919815797,713,10
62.5647862091247,1324,567
222.6380278054011,1301,48
307.78743267076067,1216,2
92.04455474165533,8,283
556.9623996175633,1290,364
841.7079125151628,716,29
2.0455275240805233,33,485
65.35953912792097,204,364
152.37721995637602,110,570
1893.522114494932,1632,22
236.98318014363704,415,36
85.31803160185382,16,341
58.919986297889004,653,13
1058.8523560263675,911,16
759.7790572153897,1609,11
441.48352495127716,985,286
354.68223689286583,502,306
686.2963469416812,1222,300
175.06120052745555,235,7
466.8560451867474,845,301
610.291997303851,1130,55
391.85997298581725,1381,27
84.48136098517529,1389,447
1948.306610175317,612,12
762.0770366557193,438,17
308.37696454590923,1936,14
442.28824869938336,279,23
652.54081533626,959,12
280.48893049588617,1903,47
614.253805813178,17,167
677.7086542834406,507,7
280.845558507522,728,43
95.0717360980195,339,7
416.33094946307926,306,49
369.40990102063205,808,5
317.31887541533496,714,5
27.59682484787667,834,197
687.137022710905,1345,164
353.702665392928,1629,65
257.4914150751074,37,571
771.1163574431624,277,2
100.2317612181341,674,11
144.92188876431263,583,18
466.6940905018268,1074,329
226.00752889553718,243,313
165.06024401754973,896,397
134.33402061048017,311,538
304.00383510208303,15,151
682.9914638464645,899,8
748.08169080853,1425,63
714.680820638272,309,421
991.2913490907409,441,24
23.80547373075512,374,37
1842.0591801160558,1762,37
254.1395194062045,1940,14
98.0157439483692,652,2
1603.345202940611,838,35
797.2624883030159,371,15
1213.8599145583444,1376,11
338.54222457109705,30,290
629.6239129274189,1041,919
335.01861029972633,731,2
354.4384451056733,332,17
1383.4109101337415,846,126
612.9253656220596,26,212
382.4020728854511,451,11
228.01848929346488,769,84
82.06567082664925,1535,11
56.225488783087236,244,145
162.83342751468447,460,354
539.5521930656893,1052,344
97.20671270591838,844,505
64.4315876228947,1830,34
37.004316079503575,1362,25
855.9649554489217,52,504
126.1730868166575,783,7
102.49471857924775,859,268
226.6043821061737,1181,66
453.8809551026469,980,681
403.43631314722086,812,310
1176.013487432057,68,710
523.7102901634505,780,324
377.3583618743029,224,72
568.4116656528332,68,344
498.2041167294248,1869,172
666.8671120776568,1226,104
388.4016630183377,541,27
752.7190566561562,570,14
1052.8723687328102,218,297
545.0502065366312,790,245
202.3200133013987,116,142
150.1594693026464,118,93
463.4807085613295,517,163
456.2844745494569,392,13
11.063342340292671,57,381
628.4792017480445,471,6
114.68225820836972,139,830
25.614165032963676,107,378
76.01819607740671,949,14
488.86227504154806,137,14
338.44728903718504,740,32
858.0162390429432,1736,5
51.351891150468404,344,13
808.7394677050738,1080,497
481.1191500826749,48,74
110.62025702116702,8,341
610.3965419031913,504,449
618.1553700130142,335,14
52.24727896194115,720,751
141.64807775207115,514,12
465.60144608244605,187,291
218.9545630125716,612,79
662.4972031747146,837,359
351.0684334615223,1009,24
889.0926597497366,1081,7
53.799912033081185,615,724
604.9405439200126,1206,663
285.63008241163203,112,15
334.94909135906863,1419,13
152.74914207775237,1528,24
143.281470405102,757,30
96.21890624818268,769,462
213.65038547713448,210,493
124.84843375242001,613,352
96.17617343075925,347,348
1492.4858373716675,257,94
271.15278299253794,993,268
518.209700832585,1001,8
214.23616494919543,292,9
385.5956661626249,14,175
316.1383636728021,262,21
433.61147073578496,1435,32
586.4041262205645,639,116
498.4566557914575,1087,633
656.4201626438888,1005,387
72.31113064355225,354,158
45.14301483272338,1074,498
189.18825467491894,808,817
300.54755520643295,544,15
116.16991559571245,659,18
678.3062261997247,466,10
581.2027513402135,458,924
1119.325088795952,120,209
596.7952442192593,201,38
51.808658887371685,629,622
499.93567818735306,1515,35
242.80194315485934,672,61
137.41012882160393,806,643
421.1114180020005,14,340
164.4839585759139,519,11
345.98684142496637,547,37
392.2141662852356,671,338
344.2465215070253,531,61
4.911557122760954,1267,199
196.04327481925287,438,191
714.4463694099892,183,6
194.75124689853507,650,69
325.5242797711691,9,43
194.56680117890323,819,366
101.57320645718843,402,461
101.86762839674182,298,34
631.6539760119148,737,40
451.99276514970137,785,290
1229.2968070273348,169,34
249.81067414492585,806,347
462.70218596155723,857,16
288.972134688434,778,6
293.63929636704796,314,197
879.8844797458204,1109,16
276.8872835408542,566,6
1203.8438962490734,95,337
442.9347681133616,1668,8
40.82058487665332,868,19
32.18474699294236,1711,20
1844.5686488099932,188,14
233.032458704517,1506,407
404.76309788017164,93,64
258.24245718404825,1940,31
79.10422202528449,1296,398
61.33124994603121,633,13
109.32161006032275,1473,46
425.01718779039817,1166,373
361.52414845270624,1818,121
182.11335558491612,11,229
20.653550468986538,1162,13
179.01883339380194,849,34
232.2294036759209,940,274
645.6344589736469,1986,2
611.4026086420174,301,295
114.40833951946675,306,83
118.10216052217969,1626,69
451.906968760876,625,42
482.24472033799077,1469,34
376.4525747985332,47,624
54.28631183941899,1081,544
153.81963172714208,10,111
14.727606385077056,259,162
655.4426490973161,831,9
750.8550761815443,1151,298
1157.373373499311,560,167
42.067525902831285,414,6
1081.9330553469292,43,27
1145.7075065236172,168,24
2778.2651251747216,797,14
687.8062067639323,787,624
139.2805046947812,675,3
140.47304345165327,439,132
532.7759788540984,283,130
520.5024912740465,68,8
493.6129679824957,211,139
199.12951556010592,192,36
335.3357382050831,1400,11
164.03039603231724,268,276
415.22264468517864,796,334
676.6514939028141,919,292
548.4052505338977,1929,22
258.9823628428671,1536,106
340.05433193400967,294,235
676.684273511894,960,25
121.17792994526515,323,68
114.34405360016872,554,55
303.3429819817716,483,23
311.5375387418968,1235,23
10.85834109764622,434,43
398.69507605018794,1285,213
247.2414425205458,231,440
392.648116847447,1331,337
1125.9573700080707,53,28
185.20790161375558,75,12
52.1623461584504,1071,7
105.7487047510158,417,111
167.3405607870414,529,670
910.2681650671365,872,647
364.0926539764245,1301,445
2429.6534204686136,91,239
153.3794353507851,1347,1
32.549766471053225,502,513
163.82798793078229,826,474
2242.555752601662,1051,25
621.2869136275658,1519,15
1127.2347628215325,1257,12
413.0216739594704,269,104
147.2388848889092,1682,21
1411.9021414243014,539,213
118.98050165861336,1904,59
231.32672516765834,417,15
158.75350325041893,361,472
471.45425227063595,759,18
247.45213378643118,337,278
1439.577055112012,704,231
1565.284156345022,582,33
46.600005463925264,1103,304
1204.9033963899205,148,271
731.1853050980448,1317,17
569.5849778333218,1043,2
206.0112917948462,997,821
520.2521664430127,1216,69
760.7976775488609,491,16
811.181016702633,871,393
749.1388263394142,1202,420
176.31870750997834,1066,13
93.52370605828027,1065,26
358.7519719489064,326,324
134.09494938005994,1254,300
702.650666898481,1546,101
20.890712843582907,1068,7
253.30103240326235,1370,470
689.2480871837312,984,591
38.3952070908409,1933,11
530.9647827117083,389,28
120.11271816402808,1423,15
62.29532318257345,993,362
168.23123739122013,718,81
8.926006224067446,318,14
454.5431216778855,777,7
185.0645188732672,1498,161
2317.2502490697866,1717,17
47.06864785358792,1465,14
1029.8026975504379,879,157
315.00388428537207,1371,654
57.24523875446439,1843,27
886.2889968825577,1386,47
53.809964563859715,365,27
474.54214073888363,12,315
128.6060496717008,1528,3
272.5640326652231,879,9
389.03676574853176,696,19
1152.768043702035,1680,51
153.04818841547214,1477,24
224.23977323612152,1546,477
101.77755081941719,1836,134
192.46531697996213,1150,10
61.467257892468666,307,30
363.0891981346221,1113,3
374.5077681543033,651,14
446.40015218100217,186,3
119.69028789716596,1697,231
258.8618083499403,21,1275
19.34250807544704,327,300
18.783731747637518,591,2
169.27337971846333,806,597
307.0470746562648,1808,186
539.8047559235924,1639,4
649.8762722794977,50,338
234.8792402205049,929,1038
644.1030066148047,269,218
594.5135671893944,947,867
457.58248162286475,679,129
69.81474686024485,773,699
154.79593924537093,1412,631
348.9395193731835,816,55
768.7509598266325,1189,113
236.0520960711668,1081,17
1560.3461499374694,1341,49
500.4896883078165,821,179
171.65804600486808,1740,305
376.7977820221401,89,31
214.91269785148629,378,20
1110.9505001817784,1260,14
22.653718990219964,1530,6
118.83764979500536,900,285
46.4241410625169,164,832
748.7719717106751,875,272
96.93920714407577,354,305
620.8390957834506,335,97
376.9671069179122,852,211
810.6185833584063,1217,537
2417.4299397582363,637,225
76.57867341662961,202,19
74.51887006401066,34,18
462.2599823597917,816,170
16.905039478412736,1513,11
777.3968544193808,542,231
216.05940203298064,779,763
232.70936514082092,580,54
387.99503015207085,698,168
191.40357894250488,1010,712
163.2050548316446,108,105
104.85688989456271,801,97
580.0070740183902,1084,2
669.1025131991049,16,372
428.23102701219767,1585,115
123.07736385302262,952,21
542.4701551944231,1121,244
78.54066691591294,273,234
962.7667102182528,858,834
270.2534028100069,109,192
295.3137761317139,996,12
104.38504200065735,118,21
436.9556178639407,87,32
1921.3574351766495,1497,53
406.5858667573877,73,13
482.9920524896609,949,4
155.59526148220775,1263,775
180.25359063907962,60,711
99.93068975692391,209,5
330.4161966676343,190,13
73.20636022809215,709,508
440.5007314789718,406,124
286.2027696514756,1367,340
447.54102060004897,564,327
33.529645941349195,1556,17
984.986153134545,1776,21
217.4858582643645,1214,304
105.9865152247836,234,15
317.5843836682494,209,280
1214.4935705953462,648,492
541.762621531443,986,391
190.00998714886214,44,456
165.56839114333508,613,832
494.9032365863847,651,27
42.51336098921077,1051,12
207.89780363958198,561,258
297.7769009504131,714,323
653.3827833454079,1153,390
180.02709597765494,653,17
718.1473877997602,503,7
697.7914633543753,1129,5
8.98519442478962,1006,170
96.56283015703664,1396,330
484.37366620783564,1038,50
313.26284222988744,768,650
12.811606729374017,866,4
203.76623070103804,196,273
449.32311606602457,520,264
2189.6481394613515,1321,142
105.95373897983907,9,105
75.759034536565,677,30
207.14798914764407,364,13
365.96014646294014,319,253
499.2600182337621,439,79
204.59930125010902,486,318
118.55678307658881,803,13
2.3945716409920745,1650,15
92.6461514518354,1502,483
48.197094992085304,1221,5
126.72770060578378,771,15
178.03687083694058,1306,10
37.490855085840906,576,35
237.99618959520296,396,367
83.87360719356413,71,393
398.06260832267924,568,908
216.96828508594223,1540,373
466.5989623707766,263,20
684.2508315207285,1089,9
40.46019225199696,1214,141
220.3619105701478,1166,18
1740.1351331499031,231,224
1.0570364740863565,841,48
280.76412160646214,1994,2
289.2904888160331,2016,30
793.4585028635896,1070,215
156.71311866639877,1362,307
683.9982013670452,1279,9
1.0069241642544111,26,977
308.4874325757546,786,301
175.8462618731328,1003,957
754.7749877466744,494,12
235.77136423225795,1375,219
33.11541475650237,1461,108
563.3497499783255,798,30
6.085115260778925,30,438
186.0988520746923,1093,63
315.3429675408605,383,75
618.8789876959208,550,340
171.66355336948752,316,308
50.25080597699396,500,15
797.4565965804786,832,833
4.51255897747369,654,259
943.8177211174411,146,162
51.47711552696192,1078,18
61.40928209462191,709,4
83.10689460980353,253,6
73.40408068450174,594,17
723.9625526349221,1493,343
761.5587053967844,777,223
84.8863101676831,1184,673
54.56759410373318,1361,17
388.45974029266443,742,10
549.9412444718212,121,342
374.30893140480407,1199,32
12.836780803004272,389,15
664.1423461501489,839,35
572.5388709090722,392,16
577.4747561616874,1516,307
106.14902057166405,33,68
33.314160370368576,1745,21
2701.143239477285,617,347
297.00540489164433,1655,13
592.2347367512554,1480,362
46.34867519556614,1171,51
321.3991703561327,736,13
320.6282273263006,15,362
59.925211149565996,938,325
198.06138484077053,642,53
1015.1621803958146,540,281
535.7149861888108,768,198
601.3900313558382,823,48
962.7904845227996,1203,238
169.81836734247202,473,419
713.318611336582,1124,32
46.41007005177224,1868,8
393.91139680088344,314,286
349.20569405485185,930,229
257.92580009994174,377,15
107.27825562362015,1016,6
254.98919218326682,187,47
850.1558478997744,159,34
599.7448266744946,1556,4
265.5525839344798,1686,20
1567.6560292640731,857,34
703.3032781236255,729,24
20.694864399809042,614,9
635.0833388333771,1225,50
579.5460794597794,693,342
23.07349381925983,112,215
1193.7139660093637,865,192
287.68309562168895,1335,2
124.93233150782352,468,2
271.8246208215675,187,15
820.3181143439617,1165,28
131.82021763484408,392,28
1122.0514539238218,875,9
30.59680411058523,354,59
42.79059566829164,347,565
418.1039104834882,390,503
325.91341542436413,1739,28
508.90692756388137,1568,159
20.305353584608252,208,327
137.79779290576093,842,2
555.2047549998242,432,17
193.00883397244905,513,414
166.1013410115917,589,425
783.3417600833504,1306,20
726.8317529566015,347,151
624.6656912166952,138,474
451.5908503418709,908,267
1411.639027792691,891,41
9.72884869557521,156,9
75.71808141053977,410,261
281.59052308185454,355,439
150.6114935634257,361,7
158.7350890876171,810,33
1795.1758246684537,387,99
20.675668660005115,1273,18
11.9950295683055,922,4
1250.559561695047,768,2
79.75341007774807,823,644
20.081439705231887,15,162
280.4552384069989,946,527
976.5228408650809,1244,6
167.0293049065337,1337,64
1230.6067333435337,700,324
916.3557372672554,515,338
150.43868720351418,1019,31
261.3518544467198,560,19
1176.4943435717528,581,565
60.148726868177526,15,512
29.207598938395407,712,1187
95.60756139150692,1180,16
116.88878361287227,1086,885
90.37993605773092,272,3
14.731787194677619,537,36
578.1208953955136,258,449
80.76792539101338,1882,120
277.79813764986255,878,10
58.63990182739614,1081,5
207.97555921221763,1088,847
231.5949170188495,1200,46
1116.1993030434471,1064,306
558.561941549328,509,126
1081.5881721429016,402,55
307.0053587555382,782,44
84.81677673256507,112,31
240.91945801923538,873,81
411.70767145087706,1301,3
356.2236981046692,613,343
1036.025657448293,926,442
410.2466307223103,29,407
135.5714202890717,31,240
1393.7575701662106,1184,11
87.34679989292796,412,393
295.81729251999957,881,505
999.3786700172059,98,307
565.7622297819715,860,315
350.4185764564123,386,380
532.2062313336826,335,80
263.26219808221794,530,36
231.09312653209207,440,1032
451.8519516012403,6,895
610.5748790898123,378,96
1267.1783000845048,1493,22
827.986699134437,1384,308
1479.4697601497812,616,15
56.306013676809975,1517,329
2081.762810187101,763,543
102.18096266163418,1334,452
38.5666821071744,847,30
488.9017209341798,328,3
511.67378117712883,1064,620
1665.3009303338285,610,296
673.8910683875597,882,406
227.96057848399576,130,196
418.99625142611126,1143,704
429.81047226851024,517,13
662.8357518342334,859,533
397.76839618327966,117,7
223.30437856167867,546,719
522.9720058844064,41,8
125.51790386521805,663,582
196.6138322055606,1045,390
33.97765861280217,346,240
774.4325566967849,1475,37
33.66654311168962,143,108
162.26632349986087,1397,16
1187.9962544068173,428,19
374.69249158505914,1289,209
112.34148331889197,584,239
2260.962032269079,266,96
972.0507916234384,340,7
32.28155822617147,241,228
119.65030560138032,1283,3
469.9202157335295,74,6
101.32508139036541,102,56
352.18861902359276,157,17
82.90511405074417,59,279
510.58053891397503,1277,586
346.3570674531676,1349,269
1594.4272173686124,15,250
65.67075603318617,334,34
345.85523913943814,158,402
170.77266210391667,1796,173
433.61219610519873,1288,52
103.87258494706094,2,10
1186.5205526529462,893,3
263.36654782786627,367,274
258.39151668626585,1529,64
705.5082568707282,416,226
1088.3401894224298,1588,6
311.3905176800885,1517,34
674.4215220239918,686,368
71.04728563932075,17,155
132.98257867268669,193,830
539.829019624309,1774,3
1194.8971712809816,1404,17
56.990404537736474,405,712
65.97374915365846,112,40
1690.5190866366506,912,68
43.73496673655071,792,18
20.042566024156006,829,10
346.86271840976593,275,83
116.17506381624771,497,10
161.5040281267298,164,5
439.79722034871713,630,18
197.80678944121715,427,6
2486.1937332459347,1121,385
118.42609380146592,242,6
916.3531988330272,1074,245
951.4172735941431,1012,492
263.09383083734394,1666,36
2709.962533374259,752,3
151.95472247573494,5,42
43.6481395329319,392,13
382.84248682890507,1612,356
3.42849288348237,858,56
293.8356277920003,1032,15
828.7095168523983,11,12
248.78731943000335,1162,13
104.29554584810312,839,240
134.97206016898681,853,278
1120.539680445374,402,409
496.1549182870733,34,396
80.4189044599328,204,11
284.3965766795887,931,29
435.8662485406628,398,30
321.5914124635838,276,198
702.8711726932545,1739,5
2.8856382391117448,1084,24
150.84956546892369,947,141
390.7216196899602,870,637
353.8924826350666,403,2
50.242000242730626,20,541
88.06120166062236,1019,276
639.1770711831006,687,2
349.8316147379483,789,559
466.99913849458477,792,552
775.7330549625553,40,306
400.7558744144036,545,386
172.2532193021114,1368,508
338.6348116218313,878,971
63.868522685079625,879,29
145.17043429093826,753,175
486.6692167316691,473,105
19.190837740248583,432,191
0.3891640417447562,363,356
997.0324946293113,409,235
1523.845516046774,634,18
1079.0163893989313,1397,277
110.93015458483548,1692,282
642.332033322038,1125,452
278.70477607962965,745,17
33.63936901714663,785,229
724.4240993212961,1761,6
754.8208057069431,1654,294
585.1672041545501,1250,10
2591.816430047929,857,519
2213.972048687871,1402,576
90.39742268536932,7,54
725.3757005170567,778,15
492.9336846198046,266,512
592.6109397293612,1788,26
2148.359326440162,1001,199
828.1928750393498,861,385
227.10253071147585,1334,40
1267.2177373315453,957,587
951.2074184313129,790,81
559.9864262931181,399,6
1263.5315438007742,800,860
283.6080862369824,200,302
571.0474313770563,170,215
1.8723065339329619,877,712
384.30888830494945,776,12
587.9901601281173,1289,503
220.75680629442573,889,11
925.4100173383847,603,496
303.41488075706104,348,44
151.79607313930762,580,355
364.46865382059514,15,736
1078.5473426940798,592,4
524.3960778548093,1115,471
1370.203674646142,1672,256
271.3224013165369,231,229
491.1303081886754,1891,21
452.5349050534854,1825,10
124.92973442849404,704,10
623.9215617225459,809,5
32.18904734735707,834,163
391.2952401341639,892,11
89.61512302858876,731,23
95.39571705440582,860,19
1784.5190753815114,1036,48
221.8760753985533,1671,137
335.15885495882276,482,371
500.0980413860534,1150,494
315.3073595054007,1425,513
591.6234614625929,1581,297
12.057146201078119,717,18
516.1962870678587,301,30
179.2660431292972,1098,522
966.8472391010274,442,325
70.7627245560473,676,120
14.227562313424947,51,735
28.748671350718194,902,5
337.6146258886687,649,236
110.8061211591597,62,11
639.5824508394405,1744,31
26.11525507416202,1952,31
122.35694063562947,439,238
810.6876137688314,1521,34
21.355672949154044,3,249
708.2716957113835,204,1551
54.18011340115001,1481,98
845.7031676990564,114,14
700.650129763664,481,183
112.85372195654718,544,121
235.02558402995695,1083,796
279.99894472141176,1197,422
228.8030082044719,1727,14
108.35613157312463,29,491
117.20566525168879,75,318
536.4252495045668,1499,5
75.13258128208078,588,28
151.436358966509,1628,11
29.75979798522315,650,717
112.47501024341794,12,185
17.619125018133182,1057,144
547.8630976893237,1620,83
236.9073431155131,128,27
216.81464139754658,1532,15
303.921572681656,224,61
138.44850471716367,382,17
204.2553035387886,961,209
408.665688899875,1490,89
116.24140455261909,628,69
283.35412245042164,1348,40
391.0784592580951,284,284
67.93557016878998,144,17
167.6260114716035,584,320
367.2850245978885,421,403
234.48115341103352,996,10
575.434076334441,986,5
120.26644416837252,177,270
290.85471901631365,192,141
786.5722894282699,804,14
70.4220439857789,1202,415
1029.9925154794423,1031,302
271.0134924468766,845,273
298.7974345878115,324,96
461.87419967011397,718,230
356.81041347983484,716,179
792.2375897186929,259,87
94.43729434534512,1007,322
63.612551876317646,863,495
139.8058183258664,1331,457
2800.1765990888666,1337,644
47.588366293092065,564,26
345.59284255007174,103,10
678.6212194600778,598,10
817.072522226438,1301,38
1442.9626704252557,1232,45
2437.607906930848,485,21
367.32982429669255,30,786
125.93037672888907,246,8
335.43015118161065,969,336
608.8814112449536,347,16
296.0176680032686,1016,15
145.31676205798618,198,4
789.2546182047251,618,99
807.6634560765423,1852,25
365.6907392692103,44,353
420.66210933641617,420,232
329.41193623734375,1008,14
696.6355959994045,50,7
997.0558691901072,462,378
0.920661532487448,1497,14
1661.9037159045645,272,262
192.81305473872732,818,34
232.8558856591163,350,279
209.53816928125886,823,3
850.3914830961182,1344,374
610.2002799409278,785,20
90.11366409686676,879,525
239.72877255388366,876,18
1.2482083959694363,602,567
742.9151773522153,818,209
123.22499322946345,174,1230
39.61874645284584,1089,360
494.2052093338465,759,369
113.05259506661534,139,472
364.02513216396034,1836,16
80.36060651012595,867,426
713.6749014703504,898,18
1835.846299720539,153,25
51.98622490418302,500,20
841.8054796067613,781,31
307.62605503661814,608,99
24.127780406536445,425,416
336.77579368400575,1441,347
300.6314254651294,286,35
1014.9502221629579,539,445
190.22136557595823,623,6
647.6440074739661,1233,385
64.87596462410133,2,10
224.8437224464931,869,449
354.3478519453916,1126,16
91.56988981545922,366,730
100.7359846008954,375,35
128.68074544023494,952,21
620.7485582134601,196,576
1313.5331183825467,539,20
62.17034303952548,321,44
362.9441061779996,186,73
72.7393817608724,304,296
25.500885295795882,774,435
18.40301931113575,1609,228
256.0924824753997,956,25
253.23278459142347,1109,294
498.84206281264505,1770,4
225.91289561985147,335,293
119.31270661990091,351,273
46.29096677557194,1182,3
387.04739027022674,191,242
112.02515505228041,675,320
216.4344632718394,450,411
8.084943797966748,879,305
130.9282891511277,1456,531
481.2303585048914,1004,18
60.07105910159428,747,282
494.99613826563666,385,49
900.1706676164009,210,46
930.458589728102,852,673
78.28937288082747,1509,62
287.9351602345177,21,2
1028.4104650557447,1322,31
598.4274400698008,751,370
920.1385442716997,172,370
223.64152091291237,1193,17
315.9654657591446,1132,18
1030.8030798332056,1090,7
256.17832301856777,761,9
507.04957592750776,20,486
252.650875642897,275,237
562.7536776166438,62,15
434.245336675219,397,4
266.37073520534733,768,2
364.0396419604838,1686,24
416.7650932131555,1534,40
965.689537084402,869,322
516.4362234538555,703,10
571.8424461979093,537,870
1601.880662905821,747,695
32.027249567703336,172,3
94.98475195774772,14,859
175.04226404050488,1471,204
1334.865881353605,747,521
118.62396928361488,1007,29
380.6293395273643,1323,719
57.276540577123455,879,1019
144.28577851684005,716,286
147.7099143946736,162,84
563.4740771607276,1565,38
52.671562366302496,922,203
646.6880124618265,1680,282
165.3731653815193,233,3
604.4663109243799,1190,11
208.72766011871738,397,366
254.0913533468046,1043,417
61.47715817970871,638,532
51.653339802023524,1041,335
356.8186642055063,334,105
463.33518790998414,1652,28
44.185060932373304,424,192
68.64590899072982,137,8
15.07688400458539,1070,23
81.01714456983079,259,378
115.09547209308128,1306,259
536.4359347529627,161,21
30.82895783503476,1979,6
531.5893411592351,1140,7
237.67508875503768,761,42
70.52039469116687,206,21
1844.95552328704,939,1073
320.7871463460336,787,282
159.26907057860228,24,233
26.105173656930848,536,254
172.50131664013233,1378,71
433.337821743074,1027,35
128.9425272919543,283,30
385.0091688681618,1780,180
149.08133984851597,838,464
20.787575509325595,71,383
243.66342368546634,331,29
201.6092327806148,476,227
129.01359754109234,666,2
344.1542313817483,495,55
225.68145925167633,399,257
1368.9793023243571,1567,57
443.8051675345842,1263,750
202.70038954976374,196,197
110.27517325209494,314,19
500.11179100328076,185,84
1155.3549391891058,1775,14
450.96235485033117,545,269
808.406022371323,1961,15
526.9654720302152,1795,37
1344.408619980961,507,440
239.0460475026418,256,1426
677.3008607378929,823,18
325.3439899280352,827,8
23.20372108679093,1767,18
6.103300174098577,10,377
253.07427795340902,79,207
493.13569925401004,230,281
909.6071581602736,550,177
15.162129853951784,517,18
1300.401355986355,162,8
987.7681424366015,17,531
945.5725343354914,31,57
470.4434017987097,124,426
287.356583507661,1796,10
744.9644445481817,466,478
105.5502794434699,517,8
158.0448446669858,287,59
86.66504874004606,1682,20
2836.8252556436837,715,261
97.56233450430639,346,338
551.5332591103481,29,388
283.4427694416947,1293,322
15.479859213910677,312,260
38.74558277471929,986,251
1211.943761397908,248,28
623.8628379396192,1209,394
360.9964040369527,606,10
107.44918753990096,935,155
2.9149374685397196,200,31
677.1493643733565,1191,36
171.15454707075708,562,386
110.1029101552939,618,9
86.45414211572401,309,96
756.3046265127748,850,506
443.08615196334256,815,61
468.6953433415366,287,16
1186.7951330199658,91,33
1016.5783191918418,23,12
521.5436259997914,1711,5
1483.375804809951,15,617
118.86460963062905,15,292
9.050013730615845,1553,17
1164.4773683680178,947,395
140.32954459276274,354,67
1652.9093953218353,728,21
115.95569995001283,44,25
149.1962978245494,952,2
1097.9890914053,677,17
765.6248156520171,73,982
46.84163231150171,11,71
